;A;CA;CV;DD;DP;FC;FD;FF;FS;FT;G;GC;GS;I;PE;PP;RB;SG;atletas_scout;apelido;atleta_id;clubename;clube_id;jogos_num;media_num;nome;pontos_num;posicao_id;preco_num;Rodada;status_id;variacao_num
24101;1.0;;;;;6.0;4.0;5.0;10.0;;1.0;;;1.0;25.0;;5.0;;;Denilson;84718;Sao Paulo;SAO;13;1.77;Denilson Pereira Junior;0.0;ata;2.92;29;Nulo;0.0
24102;2.0;1.0;;;;19.0;3.0;1.0;23.0;;;;;2.0;38.0;;20.0;3.0;;Henrique;84893;Vasco;VAS;15;3.35;Henrique Silva Milagres;0.0;lat;8.37;29;Nulo;0.0
24103;2.0;2.0;;;;22.0;7.0;4.0;12.0;1.0;1.0;;;2.0;49.0;;11.0;;;Danilo Barcelos;84382;Ponte Preta;PON;13;1.94;Danilo Carvalho Barcelos;0.4;mei;4.98;29;Provavel;0.0
24104;;;;;;;;2.0;1.0;;;;;;1.0;;;;;Romarinho;84523;Fluminense;FLU;2;0.8;Jose Romario Silva de Souza;0.0;ata;1.12;29;Nulo;0.0
24105;;;;;;;;;;;;;;;;;;;;Neris;83786;Sport;SPO;0;0.0;Hueglo Neris dos Santos;0.0;zag;3.0;29;Contundido;0.0
24106;1.0;9.0;;;;55.0;3.0;9.0;19.0;;;;;;56.0;;43.0;;;Judson;84691;Avai;AVA;25;1.39;Judson Silva Tavares;5.5;mei;4.92;29;Provavel;0.35
24107;5.0;3.0;;;;15.0;3.0;1.0;19.0;1.0;;;;4.0;51.0;;17.0;;;Allione;84585;Bahia;BAH;17;2.33;Agustin Lionel Allione;0.0;mei;9.25;29;Nulo;-0.64
24108;;;;;;;;;;;;;;;;;;;;Claudinei Oliveira;84761;Avai;AVA;29;3.16;Claudinei dos Santos Oliveira;3.6;tec;8.02;29;Provavel;0.32
24109;;3.0;1.0;;;38.0;4.0;7.0;30.0;;3.0;;;;64.0;;69.0;;;Patrick;83433;Sport;SPO;22;5.27;Patrick Bezerra do Nascimento;3.2;mei;10.81;29;Provavel;-1.29
24110;;;;;;;;;;;;;;;;;;;;Yuri;83263;Bahia;BAH;0;0.0;Yuri Lima Lara;0.0;mei;2.0;29;Nulo;0.0
24111;;;;;;;;;;;;;;;;;;;;Lucas Candido;84851;Atletico-MG;ATL;0;0.0;Lucas Candido Silva;0.0;mei;4.0;29;Contundido;0.0
24112;;;;;;2.0;;;1.0;;;;;1.0;5.0;;6.0;;;Lucas Otavio ;84896;Avai;AVA;9;0.85;Lucas Otavio Veiga Lopes;0.0;mei;2.96;29;Nulo;0.0
24113;;3.0;;;;4.0;1.0;;6.0;;;;;;16.0;;11.0;3.0;;Luan Peres ;84847;Ponte Preta;PON;10;2.49;Luan Peres Petroni;0.0;zag;2.23;29;Provavel;0.0
24114;;;;;;;;;;;;;;;;;;;;Alberto Valentim;84863;Palmeiras;PAL;2;6.42;Alberto Valentim do Carmo Neto;7.04;tec;15.13;29;Provavel;0.91
24115;1.0;;;;;7.0;1.0;2.0;7.0;;;;;1.0;9.0;;7.0;;;Erik;84848;Palmeiras;PAL;8;2.01;Erik Nascimento Lima;0.0;ata;3.72;29;Nulo;0.0
24116;1.0;4.0;;;;17.0;;3.0;7.0;;;;;;55.0;;17.0;8.0;;Jeferson;84917;Ponte Preta;PON;14;3.31;Jeferson de Araujo de Carvalho;-2.5;lat;4.98;29;Provavel;-0.45
24117;;;;;;;;;1.0;;;;;;;;2.0;;;Elder Santana;84925;Atletico-MG;ATL;2;1.95;Elder Santana Conceicao;0.0;ata;1.4;29;Nulo;0.0
24118;;;;;;;;;;;;;;;;;;;;Lucas Frigeri;84854;Atletico-GO;ATL;0;0.0;Lucas Henrique Frigeri;0.0;gol;1.0;29;Nulo;0.0
24119;;;;;;;;;;;;;;;;;;;;Marcos Felipe ;85004;Fluminense;FLU;0;0.0;Marcos Felipe de Freitas Monteiro;0.0;gol;3.0;29;Nulo;0.0
24120;;;;;;2.0;;;1.0;;;;;;2.0;;2.0;;;Ronaldo;85149;Sport;SPO;1;2.3;Ronaldo Henrique Ferreira da Silva;0.0;mei;3.2;29;Nulo;0.0
24121;;;;;;;;;1.0;;;;;;1.0;;1.0;;;Robert ;85121;Fluminense;FLU;2;0.95;Robert Goncalves Santos;0.0;mei;3.15;29;Nulo;0.0
24122;;;;;;;;;;;;;;;;;;;;Vinicius Silvestre;85083;Palmeiras;PAL;0;0.0;Vinicius Silvestre da Costa;0.0;gol;2.0;29;Nulo;0.0
24123;;4.0;;;;19.0;5.0;4.0;8.0;;1.0;;;;44.0;;18.0;;;Yago;84926;Atletico-MG;ATL;18;1.09;Yago Henrique Severino dos Santos;3.6;mei;2.36;29;Nulo;0.62
24124;;;;;;;;;;;;;;;;;;;;Uilson;85418;Atletico-MG;ATL;0;0.0;Uilson Pedruzzi de Oliveira;0.0;gol;4.0;29;Nulo;0.0
24125;;4.0;;;;13.0;3.0;8.0;12.0;;2.0;;;1.0;10.0;;2.0;;;Thalles;85211;Vasco;VAS;11;1.46;Thalles Lima;0.0;ata;3.84;29;Nulo;0.0
24126;1.0;4.0;;;;19.0;3.0;4.0;10.0;;1.0;;;2.0;29.0;;17.0;4.0;;Yerry Mina;85241;Palmeiras;PAL;11;4.14;Yerry Fernando Mina Gonzalez;0.0;zag;14.96;29;Nulo;0.0
24127;3.0;5.0;;;;24.0;1.0;2.0;19.0;;;;;1.0;36.0;;18.0;3.0;;Alex Silva;84861;Atletico-MG;ATL;12;3.27;Alex da Silva;0.0;lat;5.29;29;Nulo;0.0
24128;;;;;;;;;;;;;;;;;;;;Artur;85591;Ponte Preta;PON;0;0.0;Artur Sergio Batista de Souza;0.0;lat;4.0;29;Contundido;0.0
24129;2.0;5.0;;;;18.0;3.0;3.0;11.0;;2.0;;;2.0;44.0;;5.0;;;Berrio ;85300;Flamengo;FLA;19;0.63;Orlando Enrique Berrio Melendez;0.6;ata;3.65;29;Duvida;-0.16
24130;1.0;;;;;10.0;13.0;13.0;28.0;;2.0;;;2.0;49.0;;17.0;;;Valdivia;85423;Atletico-MG;ATL;17;3.84;Wanderson Ferreira de Oliveira;6.0;mei;8.88;29;Provavel;-0.03
24131;;7.0;;;;46.0;;8.0;20.0;;;;;;52.0;;62.0;;;Jonas;85586;Coritiba;COR;22;3.1;Jonas Gomes de Sousa;8.0;mei;8.52;29;Provavel;0.97
24132;1.0;2.0;;;;39.0;2.0;2.0;7.0;;1.0;;;3.0;41.0;;15.0;2.0;;Leo;85626;Fluminense;FLU;18;1.01;Leonardo Pinheiro da Conceicao;0.0;lat;3.06;29;Nulo;0.0
24133;;;;2.0;;;;;;;;;;;1.0;;;1.0;;Joao Paulo;85425;Santos;SAN;1;10.7;Joao Paulo Silva Martins;0.0;gol;2.97;29;Nulo;0.0
24134;;;;;;;;;;;;;;;;;;;;Daniel;85629;Coritiba;COR;0;0.0;Daniel Correa Freitas;0.0;mei;6.0;29;Nulo;0.0
24135;;;;;;2.0;1.0;;1.0;;1.0;;;;5.0;;2.0;;;Hyoran;85931;Palmeiras;PAL;3;3.47;Hyoran Kaue Dalmoro;0.0;mei;3.59;29;Nulo;0.0
24136;;2.0;;;;19.0;8.0;2.0;4.0;;2.0;;;2.0;31.0;;14.0;6.0;;Wanderson;86143;Atletico-PR;ATL;19;3.02;Wanderson Santos Pereira;2.4;zag;6.01;29;Provavel;0.6
24137;;;;;;14.0;5.0;4.0;7.0;;;;;6.0;30.0;;14.0;2.0;;Breno Lopes;86411;Atletico-GO;ATL;12;2.18;Breno Goncalves Lopes;0.0;lat;3.74;29;Nulo;0.0
24138;;4.0;;;;24.0;;7.0;25.0;;1.0;;;1.0;50.0;;41.0;9.0;;Victor Luis;86410;Botafogo;BOT;24;4.36;Victor Luis Chuab Zamblauskas;1.4;lat;12.04;29;Provavel;-0.56
24139;;3.0;;;;19.0;8.0;17.0;13.0;;4.0;;;4.0;21.0;;4.0;;;Borja;86120;Palmeiras;PAL;19;2.18;Miguel Angel Borja Hernandez;7.1;ata;15.63;29;Provavel;0.79
24140;;;;;;;;;;;;;;;;;;;;Morato;86227;Sao Paulo;SAO;0;0.0;Andrew Erik Feitosa;0.0;ata;3.0;29;Contundido;0.0
24141;1.0;1.0;;;;11.0;1.0;5.0;8.0;;;;;;42.0;;27.0;3.0;;Raul Prata;84855;Sport;SPO;11;4.94;Raul Prata;3.3;lat;5.18;29;Nulo;0.3
24142;;1.0;;28.0;1.0;;;;10.0;;;;42.0;;28.0;;;7.0;;Jandrei;86508;Chapecoense;CHA;28;1.31;Jandrei Chitolina Carniel;-4.3;gol;3.89;29;Provavel;-1.51
24143;4.0;2.0;;;;20.0;5.0;8.0;19.0;1.0;5.0;;;4.0;46.0;;19.0;;;Keno;86485;Palmeiras;PAL;22;3.9;Marcos da Silva Franca;17.6;ata;9.62;29;Provavel;0.45
24144;;5.0;;;;9.0;1.0;1.0;4.0;;;;;1.0;8.0;;3.0;1.0;;Luizao;86724;Coritiba;COR;7;-0.52;Walter Luiz Silva de Araujo;0.0;zag;0.79;29;Nulo;0.0
24145;2.0;4.0;1.0;;;42.0;6.0;6.0;27.0;;;;;1.0;60.0;;33.0;;;Tche Tche;86686;Palmeiras;PAL;25;1.48;Danilo das Neves Pinheiro;0.3;mei;6.58;29;Provavel;-0.41
24146;2.0;2.0;;;;27.0;13.0;7.0;24.0;;1.0;;;2.0;102.0;;18.0;;;Everton Felipe;86519;Sport;SPO;18;1.63;Everton Felipe de Oliveira Silva;0.0;mei;4.41;29;Contundido;0.0
24147;;;;;;7.0;;2.0;5.0;;;;;;9.0;;16.0;;;Richard;86711;Fluminense;FLU;5;4.98;Richard Candido Coelho;4.8;mei;3.86;29;Provavel;-0.25
24148;1.0;;;;;2.0;;1.0;;;;;;;3.0;;;;;Dodô;84927;Chapecoense;CHA;2;1.9;Raphael Guimaraes de Paula;0.0;mei;4.26;29;Nulo;0.0
24149;1.0;5.0;;;;28.0;4.0;2.0;14.0;;1.0;;;1.0;44.0;;21.0;;;Matheus Rossetto;86766;Atletico-PR;ATL;23;1.01;Matheus Rossetto;1.2;mei;4.27;29;Nulo;0.73
24150;;;;;;;;;;;;;;;;;;;;Lucas Macanhan;86760;Atletico-PR;ATL;0;0.0;Lucas Macanhan Ferreira;0.0;gol;2.0;29;Nulo;0.0
24151;;2.0;;;;14.0;3.0;4.0;4.0;;;1.0;;1.0;40.0;;24.0;3.0;;Jonathan;86713;Atletico-GO;ATL;16;2.13;Jonathan Francisco Lemos;1.9;lat;2.67;29;Provavel;-0.1
24152;2.0;1.0;;;;12.0;17.0;14.0;19.0;1.0;5.0;;;1.0;25.0;;15.0;;;Everton;86757;Gremio;GRE;25;3.98;Everton Sousa Soares;0.7;ata;9.98;29;Provavel;-0.41
24153;;;;;;;;;;;;;;;;;;;;Lucas Rex;86745;Gremio;GRE;0;0.0;Lucas Goncalves Reis Santos;0.0;zag;2.0;29;Nulo;0.0
24154;4.0;2.0;;;;26.0;5.0;5.0;46.0;;4.0;;;12.0;80.0;;30.0;8.0;;Sidcley;86764;Atletico-PR;ATL;26;4.91;Sidcley Ferreira Pereira;1.3;lat;12.97;29;Duvida;0.11
24155;;;;;;;;;;;;;;;;;;;;Jose Welison;86859;Vitoria;VIT;0;0.0;Jose Welison da Silva;0.0;mei;4.0;29;Nulo;0.0
24156;;;;;;;;;;;;;;;;;;;;Henrique Gelain;86783;Coritiba;COR;0;0.0;Henrique Gelain Custodio;0.0;lat;1.0;29;Contundido;0.0
24157;6.0;1.0;;;;18.0;15.0;15.0;38.0;;5.0;;;3.0;79.0;1.0;22.0;;;Luan;86759;Gremio;GRE;16;7.02;Luan Guilherme de Jesus Vieira;1.7;ata;19.86;29;Provavel;-1.01
24158;1.0;2.0;;;;6.0;;3.0;13.0;;2.0;;;1.0;7.0;;11.0;;;Raniel;86797;Cruzeiro;CRU;11;3.53;Raniel Santana de Vasconcelos;0.0;ata;2.4;29;Contundido;0.0
24159;;;;;;;;;;;;;;;;;;;;Vinicius;86861;Vitoria;VIT;0;0.0;Luis Vinicius da Silva Matos;0.0;zag;2.0;29;Nulo;0.0
24160;;;;;;;;;;;;;;;;;;;;Jordi;86776;Vasco;VAS;0;0.0;Jordi Almeida;0.0;gol;4.0;29;Nulo;0.0
24161;;1.0;;;;23.0;2.0;6.0;16.0;;1.0;;;1.0;35.0;;23.0;6.0;;Gabriel;87393;Atletico-MG;ATL;19;3.52;Gabriel Costa Franca;-0.3;zag;8.69;29;Provavel;-0.33
24162;1.0;5.0;;;;45.0;2.0;10.0;78.0;;;1.0;;4.0;140.0;;57.0;10.0;;Capa;86874;Avai;AVA;27;4.37;Edson Carlos Santos Lima Junior;-0.3;lat;11.49;29;Nulo;-0.78
24163;1.0;2.0;1.0;;;13.0;3.0;4.0;;;1.0;;;;22.0;;10.0;2.0;;Luiz Otavio ;86863;Chapecoense;CHA;10;2.38;Luiz Otavio da Silva Santos;0.0;zag;6.4;29;Nulo;0.0
24164;;;;;;7.0;;1.0;6.0;;;;;1.0;9.0;;5.0;2.0;;Eduardo Bauermann;86970;Atletico-GO;ATL;11;1.4;Eduardo Gabriel dos Santos Bauermann;-1.6;zag;2.28;29;Nulo;-0.32
24165;;;;;;2.0;;;2.0;;;;;1.0;1.0;;;;;Lucas Crispim;88597;Santos;SAN;2;-0.4;Lucas de Figueiredo Crispim;0.0;mei;1.99;29;Nulo;0.0
24166;;1.0;;;;8.0;;;5.0;;;;;;10.0;;11.0;;;Rodrigo;86935;Sport;SPO;7;1.74;Rodrigo Vasconcelos Oliveira;0.0;mei;3.46;29;Nulo;0.0
24167;;;;;;;;;;;;;;;;;;;;Caio Cesar;86974;Avai;AVA;0;0.0;Caio Cesar da Silva Silveira;0.0;mei;3.0;29;Nulo;0.0
24168;;;;;;;;;;;;;;;;;;;;Matheus Peixoto;87098;Bahia;BAH;0;0.0;Matheus Vieira Campos Peixoto;0.0;ata;1.0;29;Nulo;0.0
24169;;;;;;6.0;;;1.0;;;;;;12.0;;7.0;2.0;;Leonardo;86973;Gremio;GRE;4;3.95;Leonardo Gomes da Conceicao Silva;0.0;lat;2.79;29;Nulo;0.0
24170;;;;5.0;;;;;1.0;;;;7.0;;2.0;;;2.0;;Leo;87008;Gremio;GRE;5;2.18;Leonardo Cesar Jardim;0.0;gol;4.77;29;Nulo;0.0
24171;;;;;;;;;;;;;;;;;;;;Eduardo Baptista;87211;Ponte Preta;PON;13;2.62;Eduardo Augusto Baptista Miguel;0.6;tec;8.75;29;Provavel;-0.3
24172;;;;;;;;;;;;;;;;;;;;Cicero;87158;Atletico-MG;ATL;0;0.0;Cicero Clebson Alves Santana;0.0;mei;2.0;29;Nulo;0.0
24173;1.0;2.0;;;;9.0;2.0;3.0;12.0;1.0;;;;;35.0;;11.0;7.0;;Zeca;87192;Santos;SAN;13;4.09;Jose Carlos Cracco Neto;0.3;lat;10.19;29;Provavel;-0.86
24174;;;;;;8.0;2.0;4.0;11.0;;1.0;;;;23.0;;19.0;8.0;;Pedro Henrique;87225;Corinthians;COR;17;4.68;Pedro Henrique Ribeiro Goncalves;6.3;zag;9.49;29;Duvida;0.55
24175;1.0;;;;;10.0;;2.0;6.0;;;;;;20.0;;9.0;1.0;;Buffarini;87350;Sao Paulo;SAO;7;2.67;Julio Buffarini;0.0;lat;7.28;29;Nulo;0.0
24176;2.0;4.0;;;;18.0;2.0;4.0;30.0;;2.0;;;4.0;84.0;;13.0;15.0;;Guilherme Arana;87228;Corinthians;COR;25;3.93;Guilherme Antonio Arana Lopes;6.4;lat;10.34;29;Provavel;0.82
24177;;;;;;2.0;;;;;;;;;2.0;;;2.0;;Rodrigao;87398;Atletico-MG;ATL;3;2.8;Rodrigo de Souza Prado;0.0;zag;2.97;29;Nulo;0.0
24178;;4.0;1.0;;;27.0;7.0;8.0;37.0;;2.0;;;1.0;45.0;;19.0;;;Yago;87747;Vitoria;VIT;20;1.94;Yago Felipe da Costa Rocha;2.3;mei;2.83;29;Provavel;0.63
24179;;2.0;;;;6.0;1.0;4.0;12.0;;;;;;20.0;;9.0;;;Vitor Bueno;87552;Santos;SAN;8;1.51;Vitor Frezarin Bueno;0.0;mei;9.29;29;Contundido;0.0
24180;;7.0;;;;27.0;;3.0;13.0;1.0;;;;3.0;39.0;;26.0;9.0;;Kannemann;87342;Gremio;GRE;19;3.18;Walter Kannemann;11.2;zag;10.9;29;Nulo;1.06
24181;;2.0;;;;30.0;2.0;7.0;16.0;;;;;2.0;51.0;;23.0;4.0;;Caique Sa;87437;Vitoria;VIT;13;2.98;Caique Silva Sa;0.3;lat;2.84;29;Provavel;-0.32
24182;;;;;;;;;;;;;;;;;;;;Zeballos;87859;Chapecoense;CHA;0;0.0;Emilio Enrique Zeballos Gutierrez;0.0;lat;3.0;29;Nulo;0.0
24183;;1.0;;;;5.0;;;4.0;;1.0;;;3.0;2.0;;2.0;;;Beto da Silva;87028;Gremio;GRE;6;1.13;Luiz Humberto da Silva Silva;-0.5;ata;2.87;29;Nulo;0.23
24184;;;;;;;;;;;;;;;;;;;;Leo Santos;87743;Coritiba;COR;0;0.0;Leonardo Araujo dos Santos;0.0;ata;3.0;29;Nulo;0.0
24185;1.0;4.0;;;;25.0;1.0;1.0;22.0;;;;;;51.0;;15.0;6.0;;Matheus Reis;87486;Bahia;BAH;17;2.2;Matheus Reis de Lima;0.0;lat;5.29;29;Provavel;0.0
24186;1.0;1.0;;;;11.0;5.0;8.0;16.0;1.0;2.0;;;4.0;33.0;1.0;3.0;;;Felipe Gedoz ;87864;Atletico-PR;ATL;11;2.3;Felipe Gedoz da Conceicao;0.5;mei;7.41;29;Nulo;-0.34
24187;;2.0;1.0;;;23.0;;;23.0;;;;;;39.0;;26.0;;;Orejuela;87874;Fluminense;FLU;20;1.18;Jefferson Gabriel Orejuela Izquierdo;0.0;mei;8.44;29;Nulo;0.0
24188;;1.0;;;;9.0;10.0;7.0;20.0;;1.0;;;;39.0;;7.0;;;Arrascaeta;87863;Cruzeiro;CRU;10;2.66;Giorgian Daniel de Arrascaeta Benedetti;-0.3;mei;7.39;29;Nulo;-0.07
24189;1.0;2.0;;;;40.0;6.0;9.0;9.0;3.0;7.0;;;5.0;34.0;;5.0;;;Trellez;87679;Vitoria;VIT;15;4.01;Santiago Trellez Vivero;6.8;ata;6.09;29;Provavel;1.1
24190;;;;;;1.0;;1.0;3.0;;;;;;3.0;;2.0;;;Junior;87946;Vitoria;VIT;6;0.7;Geremias Ribeiro Junior;0.0;ata;1.02;29;Contundido;0.0
24191;;;;;;;;;;;;;;;;;;;;Warian Santos ;88030;Corinthians;COR;0;0.0;Warian dos Santos Souza;0.0;mei;1.0;29;Nulo;0.0
24192;8.0;;;;;18.0;26.0;28.0;42.0;2.0;1.0;;;2.0;146.0;;25.0;;;Gustavo Scarpa;87999;Fluminense;FLU;27;4.08;Gustavo Henrique Furtado Scarpa;10.5;mei;13.69;29;Provavel;1.16
24193;;1.0;;;;2.0;;;;;;;;;;;;;;Fernando Guerrero;87872;Chapecoense;CHA;2;-1.5;Fernando Alexander Guerrero Vasquez;0.0;mei;2.89;29;Nulo;0.0
24194;;;;;;3.0;1.0;2.0;1.0;1.0;;;;;7.0;;1.0;;;Serginho;88002;Santos;SAN;6;0.75;Sergio Antonio Soler de Oliveira Junior;-1.2;mei;1.27;29;Nulo;-0.62
24195;;1.0;;;;6.0;1.0;2.0;3.0;1.0;2.0;;;;19.0;;10.0;;;Sornoza;87877;Fluminense;FLU;8;3.71;Junior Nazareno Sornoza Moreira;8.9;mei;14.1;29;Nulo;0.2
24196;;;;;;;;;;;;;;;;;;;;Ivan;88136;Ponte Preta;PON;0;0.0;Ivan Quaresma da Silva;0.0;gol;2.0;29;Nulo;0.0
24197;2.0;8.0;;;;29.0;9.0;6.0;65.0;;2.0;;;13.0;82.0;;45.0;;;angel Romero;88323;Corinthians;COR;22;3.94;angel Rodrigo Romero Villamayor;8.3;ata;12.83;29;Provavel;0.85
24198;;3.0;;;;21.0;2.0;5.0;18.0;;;1.0;;;25.0;;16.0;5.0;;Ramon;88087;Vitoria;VIT;16;2.3;Ramon Menezes Roma;3.2;zag;4.98;29;Provavel;1.01
24199;1.0;5.0;;;;12.0;1.0;5.0;16.0;;3.0;;;5.0;56.0;;34.0;13.0;;Balbuena;87887;Corinthians;COR;24;5.39;Fabian Cornelio Balbuena Gonzalez;7.5;zag;11.67;29;Provavel;0.67
24200;;;;;;1.0;;;3.0;;;;;;5.0;;2.0;1.0;;Lucas Rocha;94119;Vasco;VAS;2;3.95;Lucas da Silva Rocha;0.0;zag;2.99;29;Nulo;0.0
24201;;;;;;7.0;;;5.0;;1.0;;;;6.0;;3.0;2.0;;Jean Patrick;88379;Ponte Preta;PON;6;3.38;Jean Patrick Reis;0.9;lat;3.08;29;Provavel;0.27
24202;1.0;;;;;12.0;1.0;6.0;10.0;;4.0;;;7.0;8.0;;4.0;;;Brenner;80080;Botafogo;BOT;10;4.21;Brenner Marlos Varanda de Oliveira;1.6;ata;6.41;29;Provavel;0.37
24203;1.0;2.0;2.0;;;25.0;1.0;2.0;13.0;;1.0;;;;27.0;;13.0;6.0;;Daniel Guedes ;88225;Santos;SAN;13;3.03;Daniel Guedes da Silva;0.6;lat;3.95;29;Provavel;0.2
24204;1.0;;;;;6.0;6.0;6.0;28.0;;2.0;;;;44.0;;8.0;;;Rogerio;73540;Sport;SPO;18;2.37;Jose Rogerio de Oliveira;8.8;ata;7.51;29;Nulo;1.37
24205;;;;;;;;;;;;;;;;;;;;Joao Vitor ;88539;Atletico-GO;ATL;0;0.0;Joao Vitor Pereira de Alcantara;0.0;ata;1.0;29;Nulo;0.0
24206;;;;;;;;;;;;;;;;;;;;Douglas Pires;73517;Bahia;BAH;0;0.0;Douglas Moreira Pires;0.0;gol;4.0;29;Nulo;0.0
24207;;1.0;;;;5.0;;;1.0;;1.0;;;;3.0;;2.0;;;Bruno Alves;73620;Sao Paulo;SAO;3;2.17;Bruno Fabiano Alves;0.0;zag;4.22;29;Nulo;0.0
24208;;;;;;2.0;;1.0;2.0;;2.0;;;;2.0;;;;;Vinicius Tanque;88651;Botafogo;BOT;5;3.22;Vinicius Rodolfo de Souza Oliveira;0.0;ata;2.03;29;Nulo;-0.13
24209;;6.0;;;;10.0;5.0;7.0;15.0;;;;;1.0;22.0;;13.0;;;Bruno Paulista;88933;Vasco;VAS;10;1.54;Bruno Jacinto da Silva;0.7;mei;5.35;29;Suspenso;-0.06
24210;;;;;;2.0;;;2.0;;;;;;2.0;;4.0;;;Igor;88667;Sport;SPO;1;6.2;Igor Ribeiro de Jesus;0.0;zag;5.8;29;Nulo;0.0
24211;4.0;2.0;1.0;;;37.0;26.0;34.0;29.0;;6.0;;;5.0;86.0;1.0;17.0;;;Lucas Pratto;73649;Sao Paulo;SAO;28;3.64;Lucas David Pratto;-2.7;ata;13.95;29;Provavel;-2.26
24212;;2.0;;;;10.0;1.0;2.0;20.0;;1.0;;;4.0;9.0;;5.0;;;Wellington Nem;73619;Sao Paulo;SAO;10;1.52;Wellington Silva Sanches Aguiar;0.0;ata;7.13;29;Contundido;0.0
24213;2.0;3.0;;;;30.0;6.0;6.0;96.0;;5.0;;;8.0;73.0;;26.0;;;Rildo;73635;Coritiba;COR;26;4.05;Rildo de Andrade Felicissimo;2.1;ata;9.05;29;Provavel;-0.56
24214;1.0;9.0;;;;52.0;5.0;10.0;36.0;;1.0;;;;56.0;;68.0;;;Jean;89150;Vasco;VAS;26;3.76;Jean Carlos de Souza Irmer;0.0;mei;10.2;29;Provavel;0.0
24215;;;;;;;;1.0;1.0;;;;;;2.0;;1.0;;;Joao Pedro ;89273;Chapecoense;CHA;1;2.3;Joao Pedro Maturano dos Santos;0.0;lat;5.87;29;Contundido;0.0
24216;;;;;;;;;;;;;;;;;;;;Judivan ;89190;Cruzeiro;CRU;0;0.0;Judivan Flor da Silva;0.0;ata;4.0;29;Nulo;0.0
24217;;;;;;;;;;;;;;;;;;;;Balbino;89227;Gremio;GRE;0;0.0;anderson Balbino Assis;0.0;mei;1.0;29;Nulo;0.0
24218;;;;;;;;;;;;;;;;;;;;Andreazzi;89253;Botafogo;BOT;0;0.0;Mauricio Andreazzi Pereira;0.0;mei;2.0;29;Nulo;0.0
24219;;8.0;;;;17.0;2.0;8.0;15.0;1.0;;;;2.0;43.0;;36.0;4.0;;Rodrigo Caio;73800;Sao Paulo;SAO;24;2.56;Rodrigo Caio Roquette Russo;4.1;zag;9.53;29;Provavel;0.2
24220;;2.0;;;;7.0;;;4.0;;;;;;14.0;;2.0;1.0;;Lennon;73869;Cruzeiro;CRU;4;-0.33;John Lennon Silva Santos;0.0;lat;3.09;29;Nulo;0.0
24221;;4.0;;;;35.0;1.0;4.0;11.0;;;;;;19.0;;25.0;;;Lucas Mineiro;90634;Chapecoense;CHA;15;1.38;Lucas da Silva Izidoro;0.5;mei;2.59;29;Nulo;-0.65
24222;1.0;2.0;;;;16.0;4.0;7.0;22.0;1.0;3.0;;;;32.0;;10.0;;;Marcos Vinicius;73721;Botafogo;BOT;15;3.2;Marcos Vinicius de Jesus Araujo;7.1;mei;6.77;29;Nulo;1.01
24223;;1.0;;;;7.0;4.0;1.0;22.0;;;;;3.0;14.0;;13.0;;;Geuvanio;73896;Flamengo;FLA;10;2.66;Geuvanio Santos Silva;0.0;ata;10.63;29;Nulo;0.0
24224;;2.0;;;;7.0;;;5.0;;;;;;6.0;;4.0;;;Jomar;73876;Vasco;VAS;5;0.0;Jomar Herculano Lourenco;0.0;zag;1.5;29;Nulo;0.0
24225;4.0;3.0;;;;19.0;2.0;6.0;40.0;;;;;;67.0;;27.0;4.0;;Junior Tavares;89343;Sao Paulo;SAO;20;3.83;Carlos Eugenio Junior Tavares dos Santos;-0.7;lat;11.15;29;Provavel;-0.91
24226;1.0;3.0;;;;12.0;1.0;2.0;11.0;;;;;1.0;19.0;;15.0;;;Matheus Sales;89285;Bahia;BAH;10;2.02;Matheus de Sales Cabral;0.0;mei;3.41;29;Nulo;0.0
24227;;;;;;1.0;;;1.0;;;;;;6.0;;3.0;;;Caju;89342;Santos;SAN;1;3.3;Wanderson de Jesus Martins;0.0;lat;3.83;29;Nulo;0.0
24228;;3.0;;;;24.0;;2.0;21.0;;1.0;;;;31.0;;40.0;;;Alison;73974;Santos;SAN;18;3.37;Alison Lopes Ferreira;0.0;mei;6.0;29;Provavel;0.0
24229;;;;;;12.0;2.0;1.0;1.0;;;1.0;;1.0;23.0;;19.0;2.0;;Walisson Maia;73991;Coritiba;COR;11;2.37;Walisson Moreira Farias Maia;0.0;zag;4.44;29;Nulo;0.0
24230;;1.0;;;;;;;;;;;;;;;;;;Saulo;89492;Botafogo;BOT;1;-2.0;Saulo Ferreira Silva Nascimento;0.0;gol;1.18;29;Nulo;0.0
24231;2.0;3.0;;;;20.0;11.0;4.0;9.0;2.0;3.0;;;1.0;37.0;;11.0;;;Luiz Antonio ;74060;Chapecoense;CHA;21;2.39;Luiz Antonio de Souza Soares;13.8;mei;9.92;29;Provavel;2.19
24232;;1.0;;;;4.0;;;7.0;;;;;;6.0;;4.0;1.0;;Leonan;89693;Atletico-MG;ATL;3;3.17;Leonan Jose Valandro Gomes;0.0;lat;2.69;29;Nulo;0.0
24233;1.0;2.0;;;;13.0;1.0;;2.0;;1.0;;;;23.0;;17.0;;;Canteros;73918;Chapecoense;CHA;6;4.42;Hector Canteros;12.9;mei;7.26;29;Provavel;2.22
24234;;;;;;;;;;;;;;;;;;;;James Dean;89694;Sport;SPO;0;0.0;James Dean Araujo de Lima;0.0;ata;1.0;29;Nulo;0.0
